# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.245000000000000000e+03 5.133063765420097235e-01 -8.479089516673022492e-03 0.000000000000000000e+00 -8.479089516673022492e-03 0.000000000000000000e+00 6.875334839717925708e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.317511766838231374e-03
6.246000000000000000e+03 5.132046697643177779e-01 -8.474045395237316328e-03 0.000000000000000000e+00 -8.474045395237316328e-03 0.000000000000000000e+00 6.871653758298568171e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.316250276031196806e-03
6.247000000000000000e+03 5.131042425510120575e-01 -8.468993021210555194e-03 0.000000000000000000e+00 -8.468993021210555194e-03 0.000000000000000000e+00 6.867977234266134205e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.314989325550884838e-03
6.248000000000000000e+03 5.130012779909336462e-01 -8.463953918517973241e-03 0.000000000000000000e+00 -8.463953918517973241e-03 0.000000000000000000e+00 6.864306499616505859e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.313729005823504527e-03
6.249000000000000000e+03 5.128921470710235964e-01 -8.458950678251860728e-03 0.000000000000000000e+00 -8.458950678251860728e-03 0.000000000000000000e+00 6.860643453036858498e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.312469406522977805e-03
6.250000000000000000e+03 5.127735502164304515e-01 -8.454003886692082470e-03 0.000000000000000000e+00 -8.454003886692082470e-03 0.000000000000000000e+00 6.856987642341490913e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.311210613032110534e-03
6.251000000000000000e+03 5.126424257170737464e-01 -8.449131332459608804e-03 0.000000000000000000e+00 -8.449131332459608804e-03 0.000000000000000000e+00 6.853340680226930638e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.309952703086426459e-03
6.252000000000000000e+03 5.124963627747054495e-01 -8.444349523297948676e-03 0.000000000000000000e+00 -8.444349523297948676e-03 0.000000000000000000e+00 6.849703981113510268e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.308695743730686818e-03
6.253000000000000000e+03 5.123334004238142558e-01 -8.439670854327684796e-03 0.000000000000000000e+00 -8.439670854327684796e-03 0.000000000000000000e+00 6.846076505956059585e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.307439788719054190e-03
6.254000000000000000e+03 5.121523971523093133e-01 -8.435103136393682158e-03 0.000000000000000000e+00 -8.435103136393682158e-03 0.000000000000000000e+00 6.842459944408376543e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.306184876449773227e-03
6.255000000000000000e+03 5.119527056173770463e-01 -8.430650759618182194e-03 0.000000000000000000e+00 -8.430650759618182194e-03 0.000000000000000000e+00 6.838852764166229725e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.304931028492994111e-03
6.256000000000000000e+03 5.117347849408969696e-01 -8.426314533083213709e-03 0.000000000000000000e+00 -8.426314533083213709e-03 0.000000000000000000e+00 6.835256155642520197e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.303678248826382259e-03
6.257000000000000000e+03 5.114993728592949207e-01 -8.422090206352416189e-03 0.000000000000000000e+00 -8.422090206352416189e-03 0.000000000000000000e+00 6.831668844051562960e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.302426523724337155e-03
6.258000000000000000e+03 5.112482638220786635e-01 -8.417968643744572904e-03 0.000000000000000000e+00 -8.417968643744572904e-03 0.000000000000000000e+00 6.828089339210565746e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.301175822378694620e-03
6.259000000000000000e+03 5.109837232705316534e-01 -8.413937644210939606e-03 0.000000000000000000e+00 -8.413937644210939606e-03 0.000000000000000000e+00 6.824518193921142936e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.299926098172433646e-03
6.260000000000000000e+03 5.107084720827328450e-01 -8.409982422227891413e-03 0.000000000000000000e+00 -8.409982422227891413e-03 0.000000000000000000e+00 6.820953584175473879e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.298677290566682574e-03
6.261000000000000000e+03 5.104257247475348924e-01 -8.406083988043508079e-03 0.000000000000000000e+00 -8.406083988043508079e-03 0.000000000000000000e+00 6.817394323544829007e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.297429327554447287e-03
6.262000000000000000e+03 5.101389884813881670e-01 -8.402222831730315686e-03 0.000000000000000000e+00 -8.402222831730315686e-03 0.000000000000000000e+00 6.813839167574133743e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.296182128526494087e-03
6.263000000000000000e+03 5.098519996772072904e-01 -8.398376740929415843e-03 0.000000000000000000e+00 -8.398376740929415843e-03 0.000000000000000000e+00 6.810286863232616061e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.294935607478930599e-03
6.264000000000000000e+03 5.095684316712749684e-01 -8.394523863882478662e-03 0.000000000000000000e+00 -8.394523863882478662e-03 0.000000000000000000e+00 6.806736198677150983e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.293689676423502119e-03
6.265000000000000000e+03 5.092916765863302331e-01 -8.390642814404150260e-03 0.000000000000000000e+00 -8.390642814404150260e-03 0.000000000000000000e+00 6.803186051291594365e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.292444248859336210e-03
6.266000000000000000e+03 5.090251525747592209e-01 -8.386714242814544487e-03 0.000000000000000000e+00 -8.386714242814544487e-03 0.000000000000000000e+00 6.799636174997073651e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.291199243157174832e-03
6.267000000000000000e+03 5.087717304807719554e-01 -8.382718640953152472e-03 0.000000000000000000e+00 -8.382718640953152472e-03 0.000000000000000000e+00 6.796084267986299797e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.289954585769501817e-03
6.268000000000000000e+03 5.085336962811859429e-01 -8.378642236884290342e-03 0.000000000000000000e+00 -8.378642236884290342e-03 0.000000000000000000e+00 6.792530461891896874e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.288710214083629561e-03
6.269000000000000000e+03 5.083128079580869763e-01 -8.374472381308114416e-03 0.000000000000000000e+00 -8.374472381308114416e-03 0.000000000000000000e+00 6.788975117263085571e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.287466078838783785e-03
6.270000000000000000e+03 5.081101532237916052e-01 -8.370201717193702720e-03 0.000000000000000000e+00 -8.370201717193702720e-03 0.000000000000000000e+00 6.785417352710526769e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.286222146008175291e-03
6.271000000000000000e+03 5.079261821478107120e-01 -8.365824772551176680e-03 0.000000000000000000e+00 -8.365824772551176680e-03 0.000000000000000000e+00 6.781856535669469020e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.284978398071446516e-03
6.272000000000000000e+03 5.077604705788268946e-01 -8.361342564631567970e-03 0.000000000000000000e+00 -8.361342564631567970e-03 0.000000000000000000e+00 6.778294506071216863e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.283734834624968076e-03
6.273000000000000000e+03 5.076119576998233685e-01 -8.356760352961309021e-03 0.000000000000000000e+00 -8.356760352961309021e-03 0.000000000000000000e+00 6.774731104753512270e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.282491472320589139e-03
6.274000000000000000e+03 5.074789885562570602e-01 -8.352085228126721050e-03 0.000000000000000000e+00 -8.352085228126721050e-03 0.000000000000000000e+00 6.771167121081014817e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.281248344118663771e-03
6.275000000000000000e+03 5.073591598623041765e-01 -8.347330228948568465e-03 0.000000000000000000e+00 -8.347330228948568465e-03 0.000000000000000000e+00 6.767603518170036900e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.280005497912304190e-03
6.276000000000000000e+03 5.072496349203599042e-01 -8.342511630511606838e-03 0.000000000000000000e+00 -8.342511630511606838e-03 0.000000000000000000e+00 6.764041394038547601e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.278762994544259637e-03
6.277000000000000000e+03 5.071472554759376417e-01 -8.337646107541188401e-03 0.000000000000000000e+00 -8.337646107541188401e-03 0.000000000000000000e+00 6.760482680166056239e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.277520905331144187e-03
6.278000000000000000e+03 5.070484461092346073e-01 -8.332754482396974305e-03 0.000000000000000000e+00 -8.332754482396974305e-03 0.000000000000000000e+00 6.756927122269618287e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.276279309189983530e-03
6.279000000000000000e+03 5.069495747207464209e-01 -8.327857971646798751e-03 0.000000000000000000e+00 -8.327857971646798751e-03 0.000000000000000000e+00 6.753377430561380464e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.275038289444269869e-03
6.280000000000000000e+03 5.068470208785971209e-01 -8.322978103712673839e-03 0.000000000000000000e+00 -8.322978103712673839e-03 0.000000000000000000e+00 6.749834030544845861e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.273797930484037229e-03
6.281000000000000000e+03 5.067373921410518456e-01 -8.318135883312028495e-03 0.000000000000000000e+00 -8.318135883312028495e-03 0.000000000000000000e+00 6.746297244382165603e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.272558314392059346e-03
6.282000000000000000e+03 5.066174370918026248e-01 -8.313350234497886987e-03 0.000000000000000000e+00 -8.313350234497886987e-03 0.000000000000000000e+00 6.742769476367808934e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.271319517668676138e-03
6.283000000000000000e+03 5.064844668952449558e-01 -8.308639468416516988e-03 0.000000000000000000e+00 -8.308639468416516988e-03 0.000000000000000000e+00 6.739250718696905389e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.270081608182282537e-03
6.284000000000000000e+03 5.063360919679631422e-01 -8.304018376682717820e-03 0.000000000000000000e+00 -8.304018376682717820e-03 0.000000000000000000e+00 6.735742235712643272e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.268844642480229545e-03
6.285000000000000000e+03 5.061708295043568784e-01 -8.299498404943204607e-03 0.000000000000000000e+00 -8.299498404943204607e-03 0.000000000000000000e+00 6.732242828301798938e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.267608663557572596e-03
6.286000000000000000e+03 5.059876470677865390e-01 -8.295086471515744977e-03 0.000000000000000000e+00 -8.295086471515744977e-03 0.000000000000000000e+00 6.728754021680432608e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.266373699144565546e-03
6.287000000000000000e+03 5.057863711472369017e-01 -8.290786905031207604e-03 0.000000000000000000e+00 -8.290786905031207604e-03 0.000000000000000000e+00 6.725274120479816063e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.265139760639730278e-03
6.288000000000000000e+03 5.055673250013650311e-01 -8.286599083681489217e-03 0.000000000000000000e+00 -8.286599083681489217e-03 0.000000000000000000e+00 6.721804159145750024e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.263906842678988687e-03
6.289000000000000000e+03 5.053318296826881939e-01 -8.282517466543255075e-03 0.000000000000000000e+00 -8.282517466543255075e-03 0.000000000000000000e+00 6.718342719474710255e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.262674923363222838e-03
6.290000000000000000e+03 5.050816376256127560e-01 -8.278534015595013715e-03 0.000000000000000000e+00 -8.278534015595013715e-03 0.000000000000000000e+00 6.714888928280825058e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.261443965156336104e-03
6.291000000000000000e+03 5.048192320033575431e-01 -8.274635572224265170e-03 0.000000000000000000e+00 -8.274635572224265170e-03 0.000000000000000000e+00 6.711441748846992510e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.260213916394849434e-03
6.292000000000000000e+03 5.045473604506441889e-01 -8.270807317155019073e-03 0.000000000000000000e+00 -8.270807317155019073e-03 0.000000000000000000e+00 6.708000764604331659e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.258984713365711501e-03
6.293000000000000000e+03 5.042694411133786803e-01 -8.267031151983425183e-03 0.000000000000000000e+00 -8.267031151983425183e-03 0.000000000000000000e+00 6.704563253596587495e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.257756282855467908e-03
6.294000000000000000e+03 5.039889141260829319e-01 -8.263286407036477335e-03 0.000000000000000000e+00 -8.263286407036477335e-03 0.000000000000000000e+00 6.701129437307188838e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.256528545060284108e-03
6.295000000000000000e+03 5.037094749275581318e-01 -8.259552104807835887e-03 0.000000000000000000e+00 -8.259552104807835887e-03 0.000000000000000000e+00 6.697697330961634686e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.255301416777857414e-03
6.296000000000000000e+03 5.034345605935640622e-01 -8.255807777655874147e-03 0.000000000000000000e+00 -8.255807777655874147e-03 0.000000000000000000e+00 6.694265764256221267e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.254074814709065885e-03
6.297000000000000000e+03 5.031677289951220766e-01 -8.252032064846275342e-03 0.000000000000000000e+00 -8.252032064846275342e-03 0.000000000000000000e+00 6.690833685136444303e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.252848658756919718e-03
6.298000000000000000e+03 5.029120049324092845e-01 -8.248205742614655306e-03 0.000000000000000000e+00 -8.248205742614655306e-03 0.000000000000000000e+00 6.687400201798766528e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.251622875223412014e-03
6.299000000000000000e+03 5.026700555745414745e-01 -8.244312470462729706e-03 0.000000000000000000e+00 -8.244312470462729706e-03 0.000000000000000000e+00 6.683965361231867380e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.250397399706193000e-03
6.300000000000000000e+03 5.024440114396219181e-01 -8.240337224800971597e-03 0.000000000000000000e+00 -8.240337224800971597e-03 0.000000000000000000e+00 6.680527948693154756e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.249172179645523129e-03
6.301000000000000000e+03 5.022354570002587337e-01 -8.236269079946467037e-03 0.000000000000000000e+00 -8.236269079946467037e-03 0.000000000000000000e+00 6.677087735330723348e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.247947176393982067e-03
6.302000000000000000e+03 5.020451484946166776e-01 -8.232101629404266901e-03 0.000000000000000000e+00 -8.232101629404266901e-03 0.000000000000000000e+00 6.673644744812403003e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.246722366726736302e-03
6.303000000000000000e+03 5.018732041031307434e-01 -8.227831031391203559e-03 0.000000000000000000e+00 -8.227831031391203559e-03 0.000000000000000000e+00 6.670199252791463897e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.245497743735756127e-03
6.304000000000000000e+03 5.017190249390162116e-01 -8.223458353556404102e-03 0.000000000000000000e+00 -8.223458353556404102e-03 0.000000000000000000e+00 6.666752519132961192e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.244273317066357340e-03
6.305000000000000000e+03 5.015813184582037509e-01 -8.218988784183004978e-03 0.000000000000000000e+00 -8.218988784183004978e-03 0.000000000000000000e+00 6.663303796323085358e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.243049112511360077e-03
6.306000000000000000e+03 5.014581490916001361e-01 -8.214431426111975035e-03 0.000000000000000000e+00 -8.214431426111975035e-03 0.000000000000000000e+00 6.659855500229374531e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.241825170946148145e-03
6.307000000000000000e+03 5.013470884053659038e-01 -8.209799681338437322e-03 0.000000000000000000e+00 -8.209799681338437322e-03 0.000000000000000000e+00 6.656407973403079097e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.240601546663488874e-03
6.308000000000000000e+03 5.012450904028451504e-01 -8.205107783619760772e-03 0.000000000000000000e+00 -8.205107783619760772e-03 0.000000000000000000e+00 6.652963156150886945e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.239378305186910709e-03
6.309000000000000000e+03 5.011488309632319282e-01 -8.200375383650419792e-03 0.000000000000000000e+00 -8.200375383650419792e-03 0.000000000000000000e+00 6.649520824642914628e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.238155520624163966e-03
